Date,101 HK,1038 HK,11 HK,12 HK,16 HK,17 HK,19 HK,2 HK,2388 HK,267 HK,293 HK,3 HK,330 HK,4 HK,494 HK,5 HK,551 HK,6 HK,66 HK,762 HK,8 HK,83 HK,883 HK,941 HK,992 HK,2038 HK,388 HK,939 HK,386 HK,3988 HK,1398 HK,2628 HK,2318 HK,3328 HK,1088 HK,688 HK,857 HK,2600 HK,700 HK,836 HK,1898 HK,1299 HK,1928 HK,135 HK,27 HK,2319 HK,823 HK,1 HK,2018 HK,175 HK
4/20/2017,19.7,64.1,154.5,44.818,117.3,9.72,74.55,79.8,30.9,10.84,10.8,13.982,6,66.696,3.26,62.25,31.3,68.2,44.2,10.38,4.48,13.1,9.09,84.15,4.97,2.67,191.5,6.16,6.23,3.65,4.95,22.85,42.05,5.82,17.94,22.95,5.56,4.15,236.6,13.86,3.94,49.55,36,7.2,42.3,14.86,56,93.9,102.3,11.64
4/21/2017,19.66,63.4,153.7,44.545,116.5,9.64,74,79.65,30.85,10.92,11.04,13.982,6,65.948,3.22,62.3,30.95,67.5,44.3,10.2,4.42,12.88,9.05,83.85,5.05,2.7,190.8,6.18,6.27,3.68,4.96,22.7,42,5.86,17.8,22.8,5.52,4.05,236.4,13.84,3.9,49.75,36,7.14,42.25,14.94,55.85,93.15,106,11.56
4/24/2017,19.7,66,156.5,44.409,115,9.56,74.25,79.55,31.15,11.04,11.22,13.964,6.05,65.948,3.26,63,31.25,69.6,44.4,10.26,4.44,12.94,9.06,82.8,5.06,2.7,190.8,6.23,6.3,3.7,4.99,23,42.4,5.93,17.86,22.75,5.51,3.96,238,13.76,3.85,49.8,35.45,7.1,41.5,15.1,55.9,95.05,106.2,11.42
4/25/2017,20.05,67.6,157,44.818,116.2,9.67,74.6,80.8,31.4,11.12,11.24,13.982,6.03,66.447,3.25,63.8,31.05,69.35,44.75,10.24,4.42,13.06,9.08,83.2,5.11,2.72,192,6.35,6.43,3.77,5.1,23.45,43.2,6.1,18.12,22.95,5.53,3.97,242.8,13.9,3.85,50.35,35.55,7.11,42.15,14.98,56.25,96.85,106.9,11.44
4/26/2017,20.4,68,158.5,45,116.8,9.73,75.75,81.55,31.65,11.28,11.24,14.055,6.01,66.646,3.25,64.1,31.45,69.45,44.9,10.12,4.45,13.18,9.07,83.65,5.08,2.69,193.7,6.37,6.43,3.79,5.14,23.8,43.55,6.11,18.08,23,5.52,3.96,241.6,14.1,3.86,51.3,36.85,7.11,44.15,14.94,56.35,96.9,106.6,10.82
4/27/2017,20.35,67.8,157.1,44.727,117.2,9.76,75.35,82.1,31.75,11.2,11.38,14.055,6.01,66.646,3.29,64.4,31.35,69.6,44.9,10.16,4.42,13.12,9.04,83.6,5.01,2.68,194.1,6.34,6.34,3.78,5.11,23.75,44,6.04,18.14,22.8,5.49,3.89,244.6,14.06,3.78,54.5,35.55,7.07,43,15.06,55.95,97,108.4,10.66
4/28/2017,20.4,68.15,157.7,44.818,116.7,9.69,74.9,82.05,32,11.28,11.2,14.127,6.04,66.247,3.26,64.25,30.75,70,44.8,10.04,4.39,13.18,9.07,82.95,4.98,2.67,191.6,6.32,6.3,3.77,5.08,23.65,43.8,5.99,18.14,22.6,5.48,3.83,243.4,14.02,3.78,53.85,35.3,7.03,43.3,15.06,55.95,97.15,114.2,10.5
5/1/2017,20.4,68.15,157.7,44.818,116.7,9.69,74.9,82.05,32,11.28,11.2,14.127,6.04,66.247,3.26,64.25,30.75,70,44.8,10.04,4.39,13.18,9.07,82.95,4.98,2.67,191.6,6.32,6.3,3.77,5.08,23.65,43.8,5.99,18.14,22.6,5.48,3.83,243.4,14.02,3.78,53.85,35.3,7.03,43.3,15.06,55.95,97.15,114.2,10.5
5/2/2017,19.74,68.35,158.1,44.773,117.4,9.58,74.8,81.75,32.2,11.24,11.16,14.091,6,66.547,3.27,64.45,31.35,70.05,45,10.06,4.36,13.1,8.97,82.85,4.99,2.67,191.6,6.3,6.24,3.75,5.07,23.65,43.7,5.93,18.2,22.45,5.45,3.81,248.4,13.92,3.73,54.75,35.3,6.89,43.3,14.76,55.85,97.75,113.4,10.74
5/3/2017,19.74,68.35,158.1,44.773,117.4,9.58,74.8,81.75,32.2,11.24,11.16,14.091,6,66.547,3.27,64.45,31.35,70.05,45,10.06,4.36,13.1,8.97,82.85,4.99,2.67,191.6,6.3,6.24,3.75,5.07,23.65,43.7,5.93,18.2,22.45,5.45,3.81,248.4,13.92,3.73,54.75,35.3,6.89,43.3,14.76,55.85,97.75,113.4,10.74
5/4/2017,19.52,68,162.3,44.545,118.1,9.52,74.25,81.8,32.6,11.28,11.16,14.145,5.8,65.998,3.26,66.35,31.45,70.65,45.45,10.1,4.38,13.2,8.92,83.7,4.93,2.66,190.6,6.27,6.19,3.72,5.03,23.5,43.55,5.89,18.48,22.3,5.37,3.66,243.8,13.92,3.7,55,35.15,6.96,42.45,14.74,56.1,97.7,109.9,10.22
5/5/2017,19.22,67.2,161.6,44,116.6,9.45,74,81.6,32.4,11.12,11.14,14.055,5.67,65.55,3.24,66.5,31.3,70.9,45.1,10.04,4.38,13,8.82,84.3,4.89,2.66,189.3,6.16,6.02,3.68,4.96,22.9,42.95,5.78,17.84,21.9,5.24,3.54,243.8,13.7,3.52,54.6,34.8,6.82,40.5,14.32,55.7,97.1,107.1,10.26
5/8/2017,19.3,67.4,162.6,44.318,116.5,9.5,73.8,82.8,32.6,11.06,11.1,14.091,5.81,66.347,3.25,66.8,31.75,71.2,45.6,9.98,4.4,13.18,8.83,84.3,4.92,2.65,189.6,6.21,6.08,3.7,5.01,23.05,43.1,5.81,18.08,21.7,5.25,3.54,244.8,13.56,3.56,54.45,34.4,6.82,39.95,14.4,56.3,97.65,108.5,10.72
5/9/2017,19.36,68.3,162.7,44.727,117.5,9.68,74.35,84,32.75,11.26,11.14,14.236,5.89,66.796,3.28,67.15,31.9,71.75,46.4,10.04,4.47,13.4,8.91,84.8,4.95,2.67,194.4,6.27,6.23,3.74,5.04,23.65,43.85,5.87,18.2,22.05,5.32,3.63,250.8,14.3,3.59,55.4,34.95,6.91,41.1,14.46,56.6,98.45,109.7,10.96
5/10/2017,19.64,69.2,162.7,45.045,116.8,9.69,73.95,83.7,32.8,11.36,10.88,14.236,5.92,66.596,3.21,67.35,32.95,71.55,46.7,10.38,4.51,13.4,8.9,85.45,4.96,2.67,194.2,6.34,6.21,3.79,5.1,24.15,45.5,5.89,18.08,22.05,5.29,3.47,250.4,14,3.51,55.65,34.6,6.95,40.35,14.7,56.2,100.7,111,10.94
5/11/2017,19.6,69.1,162.8,45.136,116.6,9.81,74.35,83.2,32.7,11.46,10.96,14.273,6,66.796,3.24,67.95,33,71.4,46.55,10.28,4.58,13.5,9.01,85.25,4.94,2.66,195.7,6.36,6.24,3.78,5.1,24.35,45.65,5.88,18.08,22,5.31,3.56,254.6,14.38,3.48,55.85,34.6,6.96,40.5,14.98,57.35,101.9,99.4,11.34
5/12/2017,19.12,68.7,162.9,45.136,116,9.83,75,82.9,32.8,11.48,10.9,14.309,5.97,65.749,3.19,68.1,32.8,71.15,46.65,10.4,4.58,13.28,9.06,85.1,4.9,2.66,195.5,6.37,6.25,3.8,5.08,24.55,46.05,5.9,18.26,22.05,5.31,3.57,258.2,14.44,3.48,55.4,34.5,7.04,40.55,14.78,58.1,101.6,96,11.12
5/15/2017,19.24,68,164.3,45.409,116,9.86,74.9,84.05,33.5,11.52,10.78,14.091,5.89,65.649,3.19,68.85,33.15,69.4,47.9,10.64,4.58,13.48,9.2,85.55,4.93,2.62,197.1,6.48,6.45,3.89,5.15,24.95,46.8,5.95,18.58,22.35,5.32,3.58,259,14.9,3.47,55.7,34.65,6.99,40.9,15.08,58.1,102.5,91.75,11.1
5/16/2017,19.42,67.9,165.3,45.636,115.2,9.86,74.85,84.2,33.45,11.98,10.58,14.218,5.8,65.051,3.2,69,32,69.5,48,10.6,4.56,13.4,9.23,85.85,4.96,2.8,196.7,6.44,6.36,3.91,5.14,24.9,46.9,5.92,18.68,22.35,5.34,3.54,258.8,15.42,3.55,55.2,34.45,7.06,41.3,15.04,58.2,100.6,89.6,11.08
5/17/2017,19.52,68.05,162.6,44.955,116.1,9.85,74.95,84,33.35,12,11.1,14.273,5.84,65.998,3.18,68.7,31.4,69.25,49.1,10.58,4.51,13.38,9.2,85.8,4.99,2.74,197.7,6.38,6.34,3.9,5.13,24.55,46.8,5.91,18.72,22.25,5.35,3.55,259.8,15.3,3.48,54.5,34.15,7.17,40.35,15.36,59.15,100.8,91.55,11.16
5/18/2017,19.38,67.3,163.5,44.455,115.1,9.71,74.45,84.1,33.6,11.98,11.32,14.382,5.67,65.749,3.12,67.4,31.4,69.5,49.65,10.24,4.47,13.28,9.13,85.2,4.97,2.74,195.3,6.33,6.28,3.86,5.08,24.1,46.1,5.84,18.76,22.1,5.31,3.49,264,15.22,3.45,54.55,33.8,7.1,39.6,15.26,58.2,99.1,82.6,11.12
5/19/2017,19.5,66.85,161.9,44.864,114.4,9.73,74.7,82.95,34.3,12.02,11.32,14.291,5.68,66.447,3.12,67,31.85,69.3,44.85,10.34,4.46,13.34,9.13,85.75,4.95,2.71,195.7,6.32,6.26,3.85,5.07,24.25,46.3,5.83,18.8,22.4,5.26,3.56,268.4,15.38,3.48,54.7,33.9,7.04,40,15.36,58.4,99.6,82.6,11.2
5/22/2017,19.5,66.15,161.1,44.727,113.8,9.66,75.5,83.1,34.45,12.1,11.58,14.345,5.72,65.948,3.12,67.7,32.1,69.1,43.9,10.36,4.48,13.34,9.17,86.45,4.96,2.58,196.4,6.33,6.29,3.88,5.11,24.85,48.2,5.86,18.9,22.55,5.32,3.62,275.4,15.4,3.59,54.7,34.3,7.1,41.15,15.52,58.3,99.65,82.6,11.6
5/23/2017,19.36,66.45,161.4,44.545,113.1,9.56,76.9,82.85,34.4,12.14,11.48,14.4,5.59,66.098,3.12,67.65,32.2,69.15,44.1,10.76,4.48,13.2,9.14,86.25,4.9,2.55,195.2,6.32,6.28,3.86,5.12,25.05,48.5,5.88,19.02,22.45,5.33,3.57,275.2,15.2,3.5,54.8,34.65,7.05,42.8,15.52,58.1,100.3,82.6,11.66
5/24/2017,19.4,66.5,163.1,44.545,114.1,9.59,77.75,84,34.55,12.16,12.18,14.527,5.58,65.599,3.13,67.4,32.6,69.4,43.5,11.22,4.56,13.28,9.12,86.3,4.87,2.56,194.9,6.3,6.27,3.86,5.11,25,48.5,5.9,19.32,22.75,5.32,3.56,273.6,15.28,3.46,55,34.5,7.06,42.65,15.88,59,101.7,82.6,11.66
5/25/2017,19.48,66.45,163.1,45.045,115.1,9.69,78.3,84.35,35,12.16,11.94,14.527,5.5,66.347,3.15,67.65,32.15,69.45,43.6,11.14,4.56,13.32,9.16,86.85,5.05,2.58,196.3,6.42,6.33,3.88,5.16,25.5,50.15,5.98,19.34,23.4,5.34,3.61,277.2,15.38,3.47,54.55,34.55,7.12,42.9,15.68,59.95,101.7,82.6,11.7
5/26/2017,19.56,66.6,164,45.045,114.8,9.67,77.9,83.75,34.7,12.24,11.72,14.545,5.47,66.048,3.17,67.5,31.9,69.45,43.15,11.18,4.56,13.26,9.08,86.15,4.88,2.56,196,6.46,6.38,3.89,5.19,25.35,50,6.01,19.18,23.3,5.29,3.68,278,15.38,3.5,54.75,34.9,7.11,42.95,15.76,60.15,101.9,82.6,11.84
5/29/2017,19.94,67.1,163.7,45.409,115.2,9.76,78,83.85,35,12.3,11.7,14.764,5.45,66.247,3.18,67.75,32,69.4,44.5,11.34,4.6,13.42,9.02,86.2,4.85,2.49,197.2,6.49,6.37,3.9,5.2,25.6,50.35,6.02,19.22,23.65,5.26,3.68,274.8,16.26,3.46,54.75,35.2,7.08,43.7,15.84,61.5,101.8,82.6,12
5/30/2017,19.94,67.1,163.7,45.409,115.2,9.76,78,83.85,35,12.3,11.7,14.764,5.45,66.247,3.18,67.75,32,69.4,44.5,11.34,4.6,13.42,9.02,86.2,4.85,2.49,197.2,6.49,6.37,3.9,5.2,25.6,50.35,6.02,19.22,23.65,5.26,3.68,274.8,16.26,3.46,54.75,35.2,7.08,43.7,15.84,61.5,101.8,82.6,12
5/31/2017,20.15,67.15,164.5,45.773,115.3,9.7,76.7,85.2,35.15,12.36,11.4,15.145,5.46,66.098,3.21,67.7,31.05,69.8,44.4,11.18,4.54,13.56,8.9,86.45,5.1,2.45,196.7,6.44,6.39,3.9,5.21,25.6,49.95,6.04,18.98,23.4,5.19,3.63,267.6,16.08,3.42,55.25,35.95,6.98,45.05,15.76,61.5,101.6,82.6,12.9
6/1/2017,20.45,68.15,165,46.773,117.7,9.85,77.1,85.3,35.2,12.26,11.6,15.182,5.62,66.846,3.22,67.9,32,70.75,44.6,11.3,4.54,13.66,8.9,86.95,5.07,2.43,196.8,6.53,6.4,3.93,5.3,25.4,50.45,5.98,19.04,23.45,5.17,3.63,271.2,16.02,3.36,55.3,34.65,6.84,44.95,15.86,61.75,101.2,82.6,13.26
6/2/2017,20.65,68.35,165,46.773,118.3,9.99,77.6,84.65,35.4,12.24,11.62,15.182,5.54,68.192,3.23,68.4,32.3,71.3,44.3,11.22,4.55,13.66,8.93,85.5,5.07,2.41,205,6.6,6.42,3.96,5.4,25.25,50.7,6.01,19.14,23.4,5.17,3.56,270,15.98,3.38,55.35,35.1,6.89,45.35,15.84,62,101.9,82.6,14.18
6/5/2017,20.3,67.7,163.9,47,118.3,10.04,77.1,83.65,35,12.3,11.6,15.218,5.55,69.388,3.09,68.25,31.6,71.15,44,11.38,4.5,13.68,8.98,85.2,5.05,2.43,203.8,6.56,6.43,3.92,5.34,24.85,50.2,5.96,19.66,23.45,5.16,3.55,271.6,16.06,3.44,55.35,34.7,6.92,45,15.94,61.95,100.8,81.43,14.4
6/6/2017,20.65,68.15,165,47.773,124.1,10.78,77.7,84.5,35.1,12.42,11.86,15.218,5.5,71.232,3.06,68.75,31.5,71.3,44.05,11.42,4.5,14.02,8.94,85.3,5.07,2.41,205,6.58,6.41,3.92,5.34,25.05,50.85,5.95,19.68,24,5.13,3.53,273.6,16.08,3.44,55.3,34.4,6.82,44.25,15.7,61.65,101.6,81.43,14.1
6/7/2017,20.8,67.75,162.7,46.75,122,10.78,77.4,84.3,34.8,12.62,11.8,15.182,5.49,70.734,3.05,68.85,31.15,70.9,44.1,11.46,4.47,13.76,8.97,85.2,5.07,2.38,204.2,6.48,6.48,3.89,5.3,25.2,50.9,5.92,19.66,24,5.12,3.73,272.8,16.16,3.44,55.65,35.05,6.89,45.95,15.64,61.65,101,92.55,13.96
6/8/2017,21.1,67.65,162.8,46.25,121.6,10.66,79.25,84,34.85,12.58,12.54,15.273,5.46,70.335,3.04,69,32.1,71.2,44.15,11.46,4.47,13.76,8.69,85.1,5.15,2.37,205.6,6.5,6.45,3.89,5.3,25.4,52,5.9,19.62,23.95,5.1,3.68,273.4,16.12,3.44,55.8,36,6.74,47.45,15.92,62.6,101.3,96.25,15.14
6/9/2017,21.15,66.25,163.9,46,121.5,10.7,79,84.15,35.15,12.54,12.62,15,5.49,69.338,2.99,68.6,31.7,70.45,44.1,11.32,4.44,13.58,8.66,84,5.14,2.4,205.4,6.46,6.44,3.88,5.22,25.45,52.05,5.87,19.5,23.7,5.08,3.68,277.4,15.54,3.41,56.3,36.1,6.67,47.1,15.84,63.25,100,99.5,15.48
6/12/2017,20.8,66.05,162.5,45.6,119.2,10.46,78.5,83.25,34.85,12.38,12.4,14.72,5.54,67.892,2.96,68.45,31.65,69.8,43.7,11.14,4.38,13.4,8.65,83.4,5.11,2.35,199.7,6.37,6.36,3.82,5.17,24.85,51.5,5.82,19.4,23.4,5.03,3.64,270.6,15.42,3.38,55.6,36.15,6.62,47.35,15.68,62.4,99.75,95.75,14.84
6/13/2017,20.7,65.6,163.6,46.1,120.5,10.64,78.7,83.35,34.9,12.44,12.32,14.78,5.37,68.54,2.9,68.6,32.05,69.9,43.8,11.2,4.4,13.6,8.69,83.9,5.13,2.37,201,6.41,6.39,3.83,5.19,24.9,51.75,5.86,19.56,23.5,5.05,3.82,272.4,15.3,3.5,56.05,37.1,6.59,48.6,15.62,63.35,99.3,97.5,15.2
6/14/2017,20.4,65.95,162.5,45.55,120.7,10.58,77.95,82.75,34.85,12.4,12.4,14.6,5.2,68.142,2.89,68.55,31.95,70.05,43.75,11.26,4.42,13.44,8.75,84.25,5.13,2.36,200.6,6.45,6.48,3.83,5.21,24.8,51.25,5.83,19.52,23.45,5.02,3.95,277.4,15.22,3.7,55.95,37.15,6.6,48.35,15.52,63.6,98.9,97.05,14.96
6/15/2017,20,65.8,162.4,45.2,118.7,10.34,76.75,83.15,34.6,12.06,12.38,14.48,4.51,67.544,2.86,67.8,32,70.05,43.65,11.2,4.39,13.26,8.62,83.6,5.07,2.36,198,6.34,6.35,3.78,5.13,24,50.15,5.76,19.38,23.2,4.96,3.76,273,15.16,3.68,55.55,36.9,6.47,47.4,15.22,62.95,98.75,96.95,14.48
6/16/2017,19.64,66,161.4,44.6,118,10.32,77.45,83.45,34.6,12.2,12.38,14.58,4.08,67.643,2.88,68.35,31.4,70,43.85,11.3,4.35,13.18,8.63,84.15,5.05,2.33,197.6,6.39,6.3,3.81,5.19,24,50.15,5.79,19.36,22.9,4.97,3.78,272.6,15.18,3.68,55.9,37.1,6.47,47.05,15.3,62.75,98,96,14.14
6/19/2017,19.82,66.4,162.6,44.9,118,10.38,77.2,84.1,34.85,12.4,12.4,14.7,4.01,67.693,2.87,68.9,32.05,70.5,43.9,11.32,4.38,13.36,8.64,84.05,5.02,2.39,203,6.46,6.36,3.84,5.23,24.3,52.15,5.81,19.58,22.95,4.97,3.92,278.8,15.6,3.79,57.05,37.2,6.44,47.85,15.44,63.2,98.7,97.05,14.66
6/20/2017,19.78,66.4,161.4,44.8,118.1,10.44,76.55,84.25,34.65,12.34,12.22,14.68,3.92,66.896,2.85,68.5,31.6,70.55,43.85,11.44,4.37,13.18,8.62,83.7,5.02,2.41,201,6.46,6.35,3.82,5.18,24.05,51.9,5.8,19.62,22.85,4.92,4.05,280,14.44,3.75,57.1,37.2,6.5,48.6,15.44,60.7,98.5,96.05,14.5
6/21/2017,19.4,65.95,161.1,44.6,116.6,10.24,75.9,84,34.55,12.24,12.04,14.7,4.14,65.599,2.84,67.9,31.3,70.15,43.75,11.4,4.42,13.04,8.56,83.65,5.03,2.42,200.2,6.42,6.19,3.79,5.12,23.8,52,5.78,19.52,22.7,4.86,4.03,279.2,14.56,3.75,56.6,36.7,6.4,48.1,15.28,61.4,98.5,96.15,14.82
6/22/2017,19.32,65.95,160.4,44.55,116.8,10.2,75.85,83.85,34.5,12.2,12.02,14.82,4.05,65.4,2.82,67.65,31.5,70.4,43.55,11.5,4.44,13,8.53,83.65,5.04,2.43,200.4,6.12,6.17,3.8,5.15,24.25,52.25,5.87,19.6,22.75,4.84,3.92,281.6,15.26,3.76,57.4,36.6,6.42,47.95,15.52,61.15,99.05,96.55,14.74
6/23/2017,19.24,66.95,160.5,44.4,116.6,10.22,76.05,83.5,34.65,12.04,12.04,14.86,4.07,66.048,2.8,67.8,31.8,70.55,43.75,11.7,4.44,13,8.52,83.4,5.03,2.48,200.6,6.11,6.18,3.81,5.2,24.2,52.3,5.91,19.68,22.75,4.85,3.83,280.2,15.42,3.77,57.45,35.75,6.61,47.15,15.44,60.45,99.05,96,14.84
6/26/2017,19.3,66.7,161.1,44.55,116.5,10.2,76.2,84,36.85,12.06,12.12,14.92,4.04,66.198,2.8,68.15,31.55,70.45,43.85,11.7,4.4,13.02,8.54,83.1,5.03,2.45,202.6,6.17,6.2,3.85,5.25,24.4,53.1,5.64,20.1,23.1,4.87,3.87,284,15.46,3.77,58,36.1,6.58,48.1,15.22,60.7,98.9,97.55,15.52
6/27/2017,19.06,67.3,160.7,44.45,115.7,10.06,76.3,83.7,37.4,11.98,12.18,14.82,3.96,65.998,2.78,68.2,31.7,70.55,44.15,11.68,4.41,12.86,8.5,83,5,2.45,201.6,6.12,6.14,3.83,5.22,24.1,52.95,5.6,20.35,23.05,4.83,3.88,288,15.1,3.77,57.9,36.1,6.5,47.55,15.04,60.25,98.35,99.1,16.16
6/28/2017,18.7,66.8,160.9,44.15,114,9.95,75.65,83.75,37.7,11.9,12.08,14.74,4.01,65.151,2.84,68.5,31.6,69.9,44.15,11.62,4.45,12.76,8.53,82.9,4.98,2.42,200.6,6.06,6.08,3.82,5.2,23.95,52,5.56,19.76,22.9,4.84,3.97,282.8,15.1,3.73,57.25,35.85,6.42,47.05,15.04,59.65,98.85,97.4,16.5
6/29/2017,19.42,66.3,165.4,44,114.5,10.06,76.5,83.4,38.9,11.9,12.06,14.86,4.05,65.251,2.81,72.8,32.05,69.4,44.2,11.7,4.44,12.9,8.54,83.1,4.97,2.42,203.2,6.08,6.14,3.84,5.28,24,52.25,5.57,17.08,22.85,4.83,4.04,284,15.48,3.76,57.65,36,6.59,47.6,15.38,59.9,98.5,99,17.28
6/30/2017,19.5,65.6,163.3,43.55,114.7,9.91,76.25,82.6,37.35,11.74,12.12,14.68,4.16,64.503,2.84,72.65,32.4,68.95,43.95,11.6,4.44,12.8,8.55,82.85,4.93,2.41,201.8,6.05,6.09,3.83,5.27,23.85,51.45,5.51,17.38,22.85,4.78,4,279.2,15.32,3.78,57.05,35.75,6.62,47.4,15.3,59.4,98,97.6,16.84
7/3/2017,19.56,65.2,163.3,43.95,115.5,9.98,75.9,82.45,37.9,11.8,12.12,14.5,4.09,64.902,2.86,73.55,32.1,68.2,43.65,11.52,4.39,12.76,8.53,82.85,4.97,2.43,202.8,6.08,6.11,3.87,5.03,24.1,52.65,5.56,17.56,23.35,4.77,4.16,280.8,15.14,3.78,56.25,35.3,6.77,46.35,15.04,59,97.45,97.8,17.52
7/4/2017,19.6,64.8,160.7,43.5,115.1,9.86,75.45,81.2,37,11.64,12,14.46,4.07,63.955,2.86,73.3,32,67.9,43.25,11.26,4.35,12.6,8.64,82.15,4.95,2.4,199,5.99,6.12,3.85,4.96,23.55,51.9,5.52,17,23.15,4.9,4.14,269.2,14.68,3.69,54.8,34.65,6.82,44.7,14.72,58.85,96.5,95.5,16.9
7/5/2017,19.78,64.9,161.2,43.8,115.4,9.94,75.8,81.15,37.25,11.62,12.02,14.54,4.01,64.553,2.86,73.6,31.9,68.35,43.5,10.8,4.32,12.7,8.73,81.1,4.96,2.41,199.5,6.02,6.12,3.88,4.96,24,53.8,5.52,17.1,23.25,4.94,4.17,271,14.84,3.7,55.5,34.8,6.8,45.25,14.98,58.95,96.65,96.2,17.3
7/6/2017,20.15,64.9,162.2,43.85,115.8,9.94,76.6,81.15,36.7,11.5,12.26,14.54,4.02,64.951,2.86,73.35,32.4,68.25,43.8,10.6,4.33,12.8,8.65,80.3,4.98,2.4,199.5,5.98,6.09,3.68,4.94,24.05,54.35,5.53,17.14,23.45,4.88,4.2,271.8,14.9,3.72,55.6,34.4,6.79,46.05,15.02,59.3,97.25,97.5,17.18
7/7/2017,19.92,65.2,161.5,43.45,115.5,9.91,76.35,81.45,36.75,11.44,12.32,14.54,4,64.453,2.85,73.15,32.25,68,43.65,10.44,4.3,12.74,8.58,80.9,4.97,2.4,199.4,5.93,6.01,3.61,4.88,23.85,54.1,5.5,16.98,23.2,4.84,4.29,269,14.82,3.74,55.35,34.2,7.02,45.85,14.88,58.9,97.2,97.5,17.38
7/10/2017,19.84,65.8,163.2,43.4,115.9,9.92,75.8,81.65,37.2,11.5,12.74,14.64,4.06,64.154,2.86,74.6,32.4,68.15,44.1,10.84,4.32,12.68,8.52,80.75,4.79,2.4,199.9,5.94,5.79,3.59,4.87,23.95,54.8,5.49,16.92,23.35,4.77,4.17,271.6,15.06,3.73,56.25,34.4,7.04,46.4,14.74,60.85,98.25,99.35,17.24
7/11/2017,19.7,65.7,164,43.55,115.9,9.94,76.1,81.7,37.5,11.56,12.66,14.7,4.04,64.852,2.88,75.05,32,68.55,44.65,10.92,4.33,12.68,8.54,81,4.8,2.37,202.4,6.18,5.84,3.66,5.02,24.6,55.1,5.58,17.18,23.65,4.78,4.07,278.4,15.08,3.7,57.6,34.7,6.98,46.6,14.92,60.3,98.95,102.6,18.54
7/12/2017,19.4,65.4,164.2,43.75,116.2,9.97,76.25,81.8,37.2,11.64,12.7,14.82,4.02,64.553,2.85,74.7,31.25,68.5,44.7,10.9,4.32,12.66,8.6,80.7,4.83,2.37,202.8,6.34,5.87,3.75,5.19,24.7,54.85,5.67,17.16,23.55,4.79,4.14,281.2,15.26,3.68,58.4,34.3,7.11,46.6,14.5,60.25,99.35,104.8,18.64
7/13/2017,19.78,65.75,165.4,44.5,118.7,10.3,76.7,82,37.2,11.86,12.74,14.88,4.01,65.55,2.83,75.1,32,68.85,44.5,11.04,4.36,12.94,8.67,82,4.87,2.39,208.8,6.39,5.95,3.8,5.26,25.1,56.2,5.69,17.68,23.75,4.83,4.24,284.4,15.42,3.74,58.7,35.45,7.29,47.4,14.62,60.45,100.8,109.4,18.64
7/14/2017,19.9,65.75,165.2,44.65,119.3,10.28,76.85,82.1,37,11.78,12.72,14.9,4.24,65.35,2.86,75.15,32.7,68.5,44.65,11.16,4.36,13.04,8.69,82.25,4.86,2.41,209.8,6.4,5.96,3.8,5.27,25,57.2,5.7,17.82,25.4,4.88,4.38,284.8,15.34,3.9,58.1,35.55,7.44,46.85,15.04,60.95,100.6,107.2,18.56
7/17/2017,19.62,65.8,165,46.1,119,10.24,76.85,81.9,37.35,11.72,12.58,14.88,4.11,65.3,2.84,75.35,32.7,68.6,44.55,11.34,4.36,12.96,8.7,82.3,4.86,2.42,211.8,6.41,5.98,3.79,5.29,25.8,58.5,5.74,17.8,25.6,4.88,4.55,285,15.36,3.92,58.25,34.8,7.39,45.35,15.22,61.2,100.3,108.4,18.7
7/18/2017,19.6,65.75,164.4,46,119.2,10.28,77.5,81.85,37.5,11.7,12.5,14.88,4.05,65.948,2.85,75.35,32.9,68.9,44.6,11.4,4.34,13,8.69,82.55,4.84,2.44,211.4,6.39,6,3.76,5.3,25.6,58.75,5.71,17.98,25.65,4.91,4.7,286.8,15.28,3.98,58.75,34.65,7.42,45.8,15.48,61.65,100.5,115.8,18.16
7/19/2017,19.74,65.55,164,46,119.6,10.34,79.45,82,37.35,11.78,12.42,14.78,4.06,66.247,2.83,74.95,33.15,68.45,44.3,11.44,4.35,12.98,8.71,82.9,4.85,2.5,212.8,6.4,6.06,3.77,5.34,25.75,58.8,5.74,18.72,25.45,4.95,4.82,298,15.4,4.18,58.35,35,7.54,46.3,16.24,61.55,100.1,116.8,18.52
7/20/2017,19.74,65.8,164.9,45.25,118.9,10.28,79.1,82.25,37.2,11.62,12.5,14.76,4.07,66.198,2.82,75.35,32.6,68.2,44.1,11.44,4.35,12.84,8.73,82.65,4.85,2.48,221.4,6.38,6.04,3.76,5.38,25.5,58.7,5.72,18.76,26.15,4.94,4.69,297,15.38,4.15,59.3,35.1,7.72,45.85,16.42,61.15,100.4,123.6,18.42
7/21/2017,19.66,69.7,164.5,45.5,118.8,10.32,78.9,82.85,37.3,11.78,12.3,14.72,4.05,66.048,2.81,75.1,32.75,75.4,44.45,11.42,4.39,12.8,8.7,84.25,4.95,2.49,219.2,6.35,6,3.76,5.36,25.2,57.2,5.72,18.98,26.05,4.91,4.66,297,15.6,4.12,58.85,36,7.69,46.15,16.3,61.25,100.8,109.2,17.58
